Target,EventIndex,Group,EventTime,IETTA,DTA,IEVTA,LocalEventKey,Fraction,ConsigneeZipCut3,ConsignorZipCut2,ServiceCode,Hour,Day,LocationLatEnum,LocationLonEnum,LocationKey,EventCode,IETTAHours,DTAC,FractionC,TTATA
in_time,1,201,1671445260,1719,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,115
in_time,2,201,1671445320,1718,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,114
in_time,3,201,1671450540,1631,0,0,FIN|5,51,FIN|151,FIN|15,SC|72,11AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H27,M,F5,27
in_time,4,201,1671452160,1604,0,0,FIN|6,66,FIN|151,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M,F6,0
in_time,1,202,1671445380,1717,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M0,F0,147
in_time,2,202,1671445440,1716,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M0,F0,146
in_time,3,202,1671451980,1607,2,0,FIN|5,64,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F6,37
in_time,4,202,1671454200,1570,2,0,FIN|6,85,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M0,F8,0
in_time,1,203,1671443340,1751,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,190
in_time,2,203,1671443400,1750,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,189
in_time,3,203,1671451920,1608,2,0,FIN|5,81,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,47
in_time,4,203,1671454740,1561,2,0,FIN|6,108,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M0,F10,0
in_time,1,204,1671443340,1751,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,190
in_time,2,204,1671443400,1750,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,189
in_time,3,204,1671445920,1708,2,0,FIN|5,24,FIN|156,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H28,M0,F2,147
in_time,4,204,1671454680,1562,2,0,FIN|5,107,FIN|156,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F10,1
in_time,5,204,1671454740,1561,2,0,FIN|6,108,FIN|156,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M0,F10,0
in_time,1,205,1671440760,1794,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,77
in_time,2,205,1671440820,1793,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,76
in_time,3,205,1671441000,1790,5,0,FIN|5,2,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,73
in_time,4,205,1671445380,1717,5,0,FIN|6,42,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F4,0
in_time,1,206,1671442140,1771,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,190
in_time,2,206,1671442200,1770,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,189
in_time,3,206,1671446040,1706,10,0,FIN|5,36,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H28,M1,F3,125
in_time,4,206,1671453540,1581,10,0,FIN|6,107,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M1,F10,0
in_time,1,207,1671445440,1716,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,99
in_time,2,207,1671445500,1715,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,98
in_time,3,207,1671448920,1658,0,0,FIN|5,33,FIN|151,FIN|15,SC|72,11AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H27,M,F3,41
in_time,4,207,1671451380,1617,0,0,FIN|6,57,FIN|151,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M,F5,0
in_time,1,208,1671443280,1752,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,250
in_time,2,208,1671443340,1751,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,249
in_time,3,208,1671452040,1606,10,0,FIN|NA,83,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|z5C,H26,M1,F8,104
in_time,4,208,1671452220,1603,10,0,FIN|5,85,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M1,F8,101
in_time,5,208,1671458280,1502,10,0,FIN|6,142,FIN|158,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M1,F14,0
in_time,1,209,1671441180,1787,1,0,FIN|NA,0,FIN|151,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,287
in_time,2,209,1671441240,1786,1,0,FIN|NA,0,FIN|151,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,286
in_time,3,209,1671455940,1541,1,0,FIN|5,137,FIN|151,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M0,F13,41
in_time,4,209,1671458400,1500,1,0,FIN|6,160,FIN|151,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F16,0
in_time,1,210,1671445320,1718,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M1,F0,242
in_time,2,210,1671445380,1717,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M1,F0,241
in_time,3,210,1671454260,1569,10,0,FIN|5,86,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M1,F8,93
in_time,4,210,1671459840,1476,10,0,FIN|6,140,FIN|158,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H24,M1,F14,0
in_time,1,211,1671445080,1722,10,0,FIN|NA,0,FIN|167,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M1,F0,307
in_time,2,211,1671445140,1721,10,0,FIN|NA,0,FIN|167,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M1,F0,306
in_time,3,211,1671463500,1415,10,0,FIN|370,178,FIN|167,FIN|15,SC|72,3PM,Mon,LAT609,LON256,DEPOT|1611,EC|91,H23,M1,F17,0
in_time,1,212,1671445440,1716,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,247
in_time,2,212,1671445500,1715,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,246
in_time,3,212,1671455220,1553,0,0,FIN|5,94,FIN|151,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M,F9,84
in_time,4,212,1671460260,1469,0,0,FIN|6,143,FIN|151,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H24,M,F14,0
in_time,1,213,1671441840,1776,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,261
in_time,2,213,1671441900,1775,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,260
in_time,3,213,1671446340,1701,2,0,FIN|5,42,FIN|156,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H28,M0,F4,186
in_time,4,213,1671457500,1515,2,0,FIN|6,146,FIN|156,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F14,0
in_time,1,214,1671443280,1752,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,250
in_time,2,214,1671443340,1751,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,249
in_time,3,214,1671451980,1607,10,0,FIN|NA,82,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|z5C,H26,M1,F8,105
in_time,4,214,1671452220,1603,10,0,FIN|5,85,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M1,F8,101
in_time,5,214,1671458280,1502,10,0,FIN|6,142,FIN|158,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M1,F14,0
in_time,1,215,1671443040,1756,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,254
in_time,2,215,1671443100,1755,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,253
in_time,3,215,1671451980,1607,10,0,FIN|NA,84,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|z5C,H26,M1,F8,105
in_time,4,215,1671452220,1603,10,0,FIN|5,87,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M1,F8,101
in_time,5,215,1671458280,1502,10,0,FIN|6,144,FIN|158,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M1,F14,0
in_time,1,216,1671440640,1796,15,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,205
in_time,2,216,1671440700,1795,15,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,204
in_time,3,216,1671441720,1778,15,0,FIN|NA,10,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F1,187
in_time,4,216,1671449520,1648,15,0,FIN|5,82,FIN|155,FIN|15,SC|72,11AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H27,M1,F8,57
in_time,5,216,1671452940,1591,15,0,FIN|6,114,FIN|155,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M1,F11,0
in_time,1,217,1671443340,1751,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,190
in_time,2,217,1671443400,1750,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,189
in_time,3,217,1671451920,1608,2,0,FIN|5,81,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,47
in_time,4,217,1671454740,1561,2,0,FIN|6,108,FIN|157,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M0,F10,0
in_time,0,218,1671424020,2073,21,0,FIN|NA,0,FIN|742,FIN|01,SC|72,4AM,Mon,LAT635,LON272,DEPOT|1617,EC|31,H34,M2,F0,363
in_time,1,218,1671424080,2072,21,0,FIN|NA,0,FIN|742,FIN|01,SC|72,4AM,Mon,LAT635,LON272,DEPOT|1617,EC|31,H34,M2,F0,362
in_time,2,218,1671424080,2072,21,0,FIN|NA,0,FIN|742,FIN|01,SC|72,4AM,Mon,LAT635,LON272,DEPOT|1617,EC|z65,H34,M2,F0,362
in_time,3,218,1671428460,1999,21,0,FIN|5,35,FIN|742,FIN|01,SC|72,5AM,Mon,LAT635,LON272,DEPOT|1617,EC|113,H33,M2,F3,289
in_time,4,218,1671445800,1710,21,0,FIN|6,175,FIN|742,FIN|01,SC|72,10AM,Mon,LAT635,LON272,DEPOT|1617,EC|21,H28,M2,F17,0
in_time,1,219,1671445140,1721,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,104
in_time,2,219,1671445200,1720,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,103
in_time,3,219,1671448920,1658,0,0,FIN|5,36,FIN|151,FIN|15,SC|72,11AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H27,M,F3,41
in_time,4,219,1671451380,1617,0,0,FIN|6,60,FIN|151,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M,F6,0
in_time,1,220,1671441780,1777,1,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,333
in_time,2,220,1671441840,1776,1,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,332
in_time,3,220,1671446460,1699,1,0,FIN|5,43,FIN|155,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H28,M0,F4,255
in_time,4,220,1671461760,1444,1,0,FIN|19,187,FIN|155,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|109,H24,M0,F18,0
in_time,1,221,1671441840,1776,1,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,332
in_time,2,221,1671441900,1775,1,0,FIN|NA,0,FIN|155,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,331
in_time,3,221,1671446400,1700,1,0,FIN|5,42,FIN|155,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H28,M0,F4,256
in_time,4,221,1671461760,1444,1,0,FIN|19,186,FIN|155,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|109,H24,M0,F18,0
in_time,1,222,1671445500,1715,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M0,F0,111
in_time,2,222,1671445560,1714,2,0,FIN|NA,0,FIN|156,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M0,F0,110
in_time,3,222,1671450000,1640,2,0,FIN|5,43,FIN|156,FIN|15,SC|72,11AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H27,M0,F4,36
in_time,4,222,1671452040,1606,2,0,FIN|5,63,FIN|156,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F6,2
in_time,5,222,1671452160,1604,2,0,FIN|6,64,FIN|156,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H26,M0,F6,0
in_time,1,223,1671440640,1796,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,91
in_time,2,223,1671440700,1795,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,90
in_time,3,223,1671441000,1790,5,0,FIN|5,3,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,85
in_time,4,223,1671446100,1705,5,0,FIN|6,50,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F5,0
in_time,1,224,1671440700,1795,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,98
in_time,2,224,1671440760,1794,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,97
in_time,3,224,1671441000,1790,2,0,FIN|5,2,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,93
in_time,4,224,1671446580,1697,2,0,FIN|6,54,FIN|157,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F5,0
in_time,1,225,1671440820,1793,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,88
in_time,2,225,1671440880,1792,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,87
in_time,3,225,1671441000,1790,5,0,FIN|5,1,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,85
in_time,4,225,1671446100,1705,5,0,FIN|6,49,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F4,0
in_time,1,226,1671440760,1794,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,77
in_time,2,226,1671440820,1793,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,76
in_time,3,226,1671441000,1790,5,0,FIN|5,2,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,73
in_time,4,226,1671445380,1717,5,0,FIN|6,42,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F4,0
in_time,1,227,1671441900,1775,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,70
in_time,2,227,1671441960,1774,5,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,69
in_time,3,227,1671442020,1773,5,0,FIN|5,1,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,68
in_time,4,227,1671446100,1705,5,0,FIN|6,39,FIN|158,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F3,0
in_time,1,228,1671440880,1792,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,103
in_time,2,228,1671440940,1791,2,0,FIN|NA,0,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,102
in_time,3,228,1671441000,1790,2,0,FIN|5,1,FIN|157,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H29,M0,F0,101
in_time,4,228,1671447060,1689,2,0,FIN|6,57,FIN|157,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H28,M0,F5,0
in_time,1,229,1671443100,1755,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,221
in_time,2,229,1671443160,1754,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,220
in_time,3,229,1671451920,1608,2,0,FIN|5,83,FIN|152,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,74
in_time,4,229,1671456360,1534,2,0,FIN|6,125,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F12,0
in_time,1,230,1671441540,1781,1,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,266
in_time,2,230,1671441600,1780,1,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,265
in_time,3,230,1671455040,1556,1,0,FIN|5,126,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M0,F12,41
in_time,4,230,1671457500,1515,1,0,FIN|6,149,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F14,0
in_time,1,231,1671443220,1753,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,219
in_time,2,231,1671443280,1752,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,218
in_time,3,231,1671451920,1608,2,0,FIN|5,82,FIN|152,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,74
in_time,4,231,1671456360,1534,2,0,FIN|6,124,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F12,0
in_time,1,232,1671443340,1751,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,217
in_time,2,232,1671443400,1750,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,216
in_time,3,232,1671451920,1608,2,0,FIN|5,81,FIN|152,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,74
in_time,4,232,1671456360,1534,2,0,FIN|6,123,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F12,0
in_time,1,233,1671443100,1755,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M0,F0,221
in_time,2,233,1671443160,1754,2,0,FIN|NA,0,FIN|152,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M0,F0,220
in_time,3,233,1671451920,1608,2,0,FIN|5,83,FIN|152,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M0,F8,74
in_time,4,233,1671456360,1534,2,0,FIN|6,125,FIN|152,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M0,F12,0
in_time,1,234,1671445200,1720,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,222
in_time,2,234,1671445260,1719,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,221
in_time,3,234,1671455220,1553,0,0,FIN|5,97,FIN|151,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M,F9,55
in_time,4,234,1671458520,1498,0,0,FIN|6,129,FIN|151,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H24,M,F12,0
in_time,1,235,1671445200,1720,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,222
in_time,2,235,1671445260,1719,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,221
in_time,3,235,1671455160,1554,0,0,FIN|5,96,FIN|151,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M,F9,56
in_time,4,235,1671458520,1498,0,0,FIN|6,129,FIN|151,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H24,M,F12,0
in_time,1,236,1671445260,1719,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H28,M,F0,221
in_time,2,236,1671445320,1718,0,0,FIN|NA,0,FIN|151,FIN|15,SC|72,10AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H28,M,F0,220
in_time,3,236,1671455220,1553,0,0,FIN|5,96,FIN|151,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H25,M,F9,55
in_time,4,236,1671458520,1498,0,0,FIN|6,128,FIN|151,FIN|15,SC|72,2PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H24,M,F12,0
in_time,1,237,1671443340,1751,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,249
in_time,2,237,1671443400,1750,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,248
in_time,3,237,1671452040,1606,10,0,FIN|NA,82,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|z5C,H26,M1,F8,104
in_time,4,237,1671452220,1603,10,0,FIN|5,84,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|113,H26,M1,F8,101
in_time,5,237,1671458280,1502,10,0,FIN|6,142,FIN|158,FIN|15,SC|72,1PM,Mon,LAT609,LON256,DEPOT|1611,EC|21,H25,M1,F14,0
in_time,1,238,1671443160,1754,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|31,H29,M1,F0,252
in_time,2,238,1671443220,1753,10,0,FIN|NA,0,FIN|158,FIN|15,SC|72,9AM,Mon,LAT609,LON256,DEPOT|1611,EC|z65,H29,M1,F0,251
in_time,3,238,1671451920,1608,10,0,FIN|NA,83,FIN|158,FIN|15,SC|72,12PM,Mon,LAT609,LON256,DEPOT|1611,EC|z5C,H26,M1,F8,106
